track_id,class,timestamp_ms,direction,speed_pps
1,car,33.36666666666667,up,33.5075121503465
1,car,66.73333333333333,up,21.192011424172254
1,car,100.1,right,33.50751215034651
1,car,133.46666666666667,down,21.19201142417225
1,car,166.83333333333334,down,14.985014985014981
1,car,200.2,right,14.985014985014994
1,car,233.56666666666663,right,21.192011424172268
1,car,266.93333333333334,right,14.985014985014969
1,car,300.3,up,0.0
1,car,333.6666666666667,down,14.985014985014981
1,car,367.03333333333336,right,14.985014985014981
1,car,400.4,right,14.985014985015008
1,car,433.7666666666667,right,14.985014985014956
1,car,467.1333333333333,down,14.985014985015008
1,car,500.50000000000006,right,14.985014985014956
1,car,533.8666666666667,right,21.19201142417229
1,car,567.2333333333333,up,14.985014985014981
1,car,600.6,right,21.19201142417225
1,car,633.9666666666667,up,0.0
1,car,667.3333333333334,down,21.19201142417225
1,car,700.7,up,14.985014985014981
1,car,734.0666666666667,up,14.985014985014981
1,car,767.4333333333334,down,14.985014985014981
1,car,800.8000000000001,up,29.970029970029962
1,car,834.1666666666667,right,21.19201142417225
1,car,867.5333333333334,right,21.19201142417225
1,car,900.9,right,14.985014985015034
1,car,934.2666666666668,up,14.985014985014931
1,car,967.6333333333332,up,0.0
1,car,1001.0,up,14.985014985014931
1,car,1034.3666666666666,up,0.0
1,car,1067.7333333333331,up,0.0
1,car,1101.1,right,14.985014985014931
1,car,1134.4666666666667,up,14.985014985014931
1,car,1167.8333333333333,down,29.97002997003007
1,car,1201.2,down,14.985014985014931
1,car,1234.5666666666668,up,14.985014985014931
1,car,1267.9333333333334,up,14.985014985015034
1,car,1301.3000000000002,up,29.970029970029863
1,car,1334.6666666666667,up,14.985014985015034
1,car,1368.0333333333335,up,0.0
1,car,1401.4,up,0.0
1,car,1434.7666666666669,up,0.0
1,car,1468.1333333333334,up,0.0
1,car,1501.5,up,0.0
1,car,1534.8666666666668,right,21.19201142417218
1,car,1568.2333333333331,up,0.0
1,car,1601.6,up,21.19201142417218
1,car,1634.9666666666667,right,21.19201142417218
1,car,1668.3333333333337,up,0.0
1,car,1701.7,up,21.192011424172463
1,car,1735.0666666666668,up,0.0
1,car,1768.4333333333336,down,14.985014985014931
1,car,1801.8,up,14.985014985015134
2,car,33.36666666666667,right,33.5075121503465
2,car,66.73333333333333,right,14.985014985014983
2,car,100.1,up,0.0
2,car,133.46666666666667,right,29.970029970029962
2,car,166.83333333333334,up,0.0
2,car,200.2,up,14.985014985014994
2,car,233.56666666666663,down,14.985014985014994
2,car,266.93333333333334,down,14.985014985014969
2,car,300.3,right,14.985014985014981
2,car,333.6666666666667,right,44.95504495504494
2,car,367.03333333333336,right,14.985014985014981
2,car,400.4,right,14.985014985015008
2,car,433.7666666666667,right,29.970029970029913
2,car,467.1333333333333,up,0.0
2,car,500.50000000000006,right,14.985014985014956
2,car,533.8666666666667,right,21.19201142417229
2,car,567.2333333333333,right,14.985014985014981
2,car,600.6,right,14.985014985014981
2,car,633.9666666666667,right,14.985014985014981
2,car,667.3333333333334,down,21.19201142417225
2,car,700.7,right,29.970029970029962
2,car,734.0666666666667,up,0.0
2,car,767.4333333333334,right,14.985014985014981
2,car,800.8000000000001,right,42.3840228483445
2,car,834.1666666666667,up,33.50751215034649
2,car,867.5333333333334,right,44.95504495504494
2,car,900.9,right,14.985014985015034
2,car,934.2666666666668,right,14.985014985014931
2,car,967.6333333333332,down,21.192011424172396
2,car,1001.0,up,0.0
2,car,1034.3666666666666,right,33.50751215034661
2,car,1067.7333333333331,down,21.192011424172325
2,car,1101.1,right,14.985014985014931
2,car,1134.4666666666667,down,29.970029970029863
2,car,1167.8333333333333,right,42.38402284834465
2,car,1201.2,down,14.985014985014931
2,car,1234.5666666666668,right,14.985014985014931
2,car,1267.9333333333334,right,14.985014985015034
2,car,1301.3000000000002,down,67.01502430069276
2,car,1334.6666666666667,down,21.192011424172325
2,car,1368.0333333333335,down,14.985014985014931
2,car,1401.4,right,59.94005994006014
2,car,1434.7666666666669,up,0.0
2,car,1468.1333333333334,right,33.50751215034661
2,car,1501.5,right,14.985014985015034
2,car,1534.8666666666668,right,14.985014985014931
2,car,1568.2333333333331,down,21.192011424172463
2,car,1601.6,right,14.985014985014931
2,car,1634.9666666666667,right,33.50751215034638
2,car,1668.3333333333337,right,29.970029970029657
2,car,1701.7,up,0.0
2,car,1735.0666666666668,right,47.38677812440112
2,car,1768.4333333333336,up,21.19201142417218
2,car,1801.8,right,47.38677812440176
3,bus,33.36666666666667,right,21.192011424172254
3,bus,66.73333333333333,down,14.985014985014983
3,bus,100.1,right,21.192011424172257
3,bus,133.46666666666667,right,150.59753678003327
3,bus,166.83333333333334,up,61.78479958468021
3,bus,200.2,up,0.0
3,bus,233.56666666666663,up,21.192011424172268
3,bus,266.93333333333334,down,21.192011424172232
3,bus,300.3,up,14.985014985014981
3,bus,333.6666666666667,right,42.3840228483445
3,bus,367.03333333333336,right,61.78479958468021
3,bus,400.4,down,29.970029970030016
3,bus,433.7666666666667,up,42.38402284834443
3,bus,467.1333333333333,up,59.94005994006003
3,bus,500.50000000000006,up,14.985014985014956
3,bus,533.8666666666667,right,54.02923989206786
3,bus,567.2333333333333,down,14.985014985014981
3,bus,600.6,right,29.970029970029962
3,bus,633.9666666666667,down,21.19201142417225
3,bus,667.3333333333334,right,21.19201142417225
3,bus,700.7,right,14.985014985014981
3,bus,734.0666666666667,up,0.0
3,bus,767.4333333333334,right,29.970029970029962
3,bus,800.8000000000001,right,21.19201142417225
3,bus,834.1666666666667,down,33.50751215034649
3,bus,867.5333333333334,right,42.3840228483445
3,bus,900.9,up,29.97002997003007
3,bus,934.2666666666668,up,0.0
3,bus,967.6333333333332,right,61.784799584680634
3,bus,1001.0,up,44.95504495504479
3,bus,1034.3666666666666,right,29.97002997003007
3,bus,1067.7333333333331,right,21.192011424172325
3,bus,1101.1,down,21.19201142417218
3,bus,1134.4666666666667,right,33.50751215034638
3,bus,1167.8333333333333,right,179.8201798201804
3,bus,1201.2,right,74.92507492507465
3,bus,1234.5666666666668,right,59.940059940059726
3,bus,1267.9333333333334,up,59.94005994006014
3,bus,1301.3000000000002,up,14.985014985014931
3,bus,1334.6666666666667,right,14.985014985015034
3,bus,1368.0333333333335,right,74.92507492507465
3,bus,1401.4,right,29.97002997003007
3,bus,1434.7666666666669,up,76.40888382007142
3,bus,1468.1333333333334,up,14.985014985015034
3,bus,1501.5,up,29.97002997003007
3,bus,1534.8666666666668,right,29.970029970029863
3,bus,1568.2333333333331,up,89.9100899100908
3,bus,1601.6,up,104.89510489510451
3,bus,1634.9666666666667,up,61.78479958468
3,bus,1668.3333333333337,right,14.985014985014828
3,bus,1701.7,up,105.96005712086232
3,bus,1735.0666666666668,up,44.95504495504479
3,bus,1768.4333333333336,up,14.985014985014931
3,bus,1801.8,up,21.192011424172463
4,car,33.36666666666667,right,33.5075121503465
4,car,66.73333333333333,right,29.970029970029966
4,car,100.1,right,33.50751215034651
4,car,133.46666666666667,down,61.78479958468021
4,car,166.83333333333334,up,14.985014985014981
4,car,200.2,up,21.192011424172268
4,car,233.56666666666663,right,47.38677812440132
4,car,266.93333333333334,right,74.92507492507484
4,car,300.3,right,44.95504495504494
4,car,333.6666666666667,right,21.19201142417225
4,car,367.03333333333336,right,54.02923989206775
4,car,400.4,down,44.955044955045025
4,car,433.7666666666667,down,33.507512150346436
4,car,467.1333333333333,up,21.19201142417229
4,car,500.50000000000006,right,21.192011424172215
4,car,533.8666666666667,right,63.57603427251686
4,car,567.2333333333333,up,54.02923989206775
4,car,600.6,up,33.50751215034649
4,car,633.9666666666667,up,21.19201142417225
4,car,667.3333333333334,up,44.95504495504494
4,car,700.7,right,33.50751215034649
4,car,734.0666666666667,right,47.386778124401275
4,car,767.4333333333334,right,21.19201142417225
4,car,800.8000000000001,up,21.19201142417225
4,car,834.1666666666667,right,61.78479958468021
4,car,867.5333333333334,right,47.386778124401275
4,car,900.9,right,47.386778124401445
4,car,934.2666666666668,down,14.985014985014931
4,car,967.6333333333332,up,14.985014985015084
4,car,1001.0,up,29.970029970029863
4,car,1034.3666666666666,right,33.50751215034661
4,car,1067.7333333333331,up,14.985014985015034
4,car,1101.1,up,33.50751215034638
4,car,1134.4666666666667,up,29.970029970029863
4,car,1167.8333333333333,up,42.38402284834465
4,car,1201.2,up,14.985014985014931
4,car,1234.5666666666668,right,29.970029970029863
4,car,1267.9333333333334,down,21.192011424172325
4,car,1301.3000000000002,down,21.19201142417218
4,car,1334.6666666666667,up,0.0
4,car,1368.0333333333335,right,14.985014985014931
4,car,1401.4,up,0.0
4,car,1434.7666666666669,up,21.19201142417218
4,car,1468.1333333333334,up,14.985014985015034
4,car,1501.5,up,0.0
4,car,1534.8666666666668,up,21.19201142417218
4,car,1568.2333333333331,up,0.0
4,car,1601.6,right,14.985014985014931
4,car,1634.9666666666667,up,0.0
4,car,1668.3333333333337,right,14.985014985014828
4,car,1701.7,up,0.0
4,car,1735.0666666666668,up,14.985014985014931
4,car,1768.4333333333336,up,76.40888382007142
4,car,1801.8,up,76.40888382007245
5,car,33.36666666666667,right,29.970029970029966
5,car,66.73333333333333,down,29.970029970029966
5,car,100.1,up,44.95504495504496
5,car,133.46666666666667,right,21.19201142417225
5,car,166.83333333333334,right,47.386778124401275
5,car,200.2,right,29.970029970029987
5,car,233.56666666666663,up,21.192011424172268
5,car,266.93333333333334,right,44.955044955044904
5,car,300.3,right,33.50751215034649
5,car,333.6666666666667,down,14.985014985014981
5,car,367.03333333333336,right,42.3840228483445
5,car,400.4,up,0.0
5,car,433.7666666666667,up,21.192011424172215
5,car,467.1333333333333,down,14.985014985015008
5,car,500.50000000000006,right,21.192011424172215
5,car,533.8666666666667,down,14.985014985015008
5,car,567.2333333333333,up,14.985014985014981
5,car,600.6,up,14.985014985014981
5,car,633.9666666666667,up,42.3840228483445
5,car,667.3333333333334,up,33.50751215034649
5,car,700.7,right,14.985014985014981
5,car,734.0666666666667,down,14.985014985014981
5,car,767.4333333333334,right,21.19201142417225
5,car,800.8000000000001,up,14.985014985014981
5,car,834.1666666666667,up,0.0
5,car,867.5333333333334,right,21.19201142417225
5,car,900.9,up,33.50751215034661
5,car,934.2666666666668,down,14.985014985014931
5,car,967.6333333333332,right,33.50751215034672
5,car,1001.0,up,33.50751215034638
5,car,1034.3666666666666,up,0.0
5,car,1067.7333333333331,right,14.985014985015034
5,car,1101.1,right,14.985014985014931
5,car,1134.4666666666667,right,14.985014985014931
5,car,1167.8333333333333,right,14.985014985015034
5,car,1201.2,down,14.985014985014931
5,car,1234.5666666666668,up,0.0
5,car,1267.9333333333334,up,33.50751215034661
5,car,1301.3000000000002,down,14.985014985014931
5,car,1334.6666666666667,up,0.0
5,car,1368.0333333333335,up,14.985014985014931
5,car,1401.4,down,21.192011424172325
5,car,1434.7666666666669,right,29.970029970029863
5,car,1468.1333333333334,right,14.985014985015034
5,car,1501.5,up,14.985014985015034
5,car,1534.8666666666668,right,14.985014985014931
5,car,1568.2333333333331,up,21.192011424172463
5,car,1601.6,right,14.985014985014931
5,car,1634.9666666666667,up,14.985014985014931
5,car,1668.3333333333337,up,0.0
5,car,1701.7,up,29.970029970030268
5,car,1735.0666666666668,up,14.985014985014931
5,car,1768.4333333333336,up,14.985014985014931
6,bus,33.36666666666667,right,80.69677533168587
6,bus,66.73333333333333,right,59.94005994005993
6,bus,100.1,right,89.91008991008992
6,bus,133.46666666666667,right,105.96005712086124
6,bus,166.83333333333334,right,76.40888382007168
6,bus,200.2,right,47.38677812440132
6,bus,233.56666666666663,right,61.784799584680265
6,bus,266.93333333333334,right,91.15028766680638
6,bus,300.3,right,47.386778124401275
6,bus,333.6666666666667,right,74.92507492507491
6,car,400.4,right,44.95504495504498
6,car,433.7666666666667,right,61.78479958468011
6,bus,467.1333333333333,right,59.94005994006003
6,bus,500.50000000000006,right,59.940059940059825
6,bus,533.8666666666667,right,47.38677812440137
6,bus,567.2333333333333,right,59.940059940059925
6,bus,600.6,right,74.92507492507491
6,bus,633.9666666666667,right,91.15028766680646
6,bus,667.3333333333334,right,33.50751215034649
6,bus,700.7,down,14.985014985014981
6,bus,734.0666666666667,right,76.40888382007168
6,bus,767.4333333333334,right,29.970029970029962
6,bus,800.8000000000001,right,47.386778124401275
6,bus,834.1666666666667,right,44.95504495504494
6,bus,867.5333333333334,right,44.95504495504494
6,bus,900.9,down,21.192011424172325
6,bus,934.2666666666668,right,33.50751215034638
6,bus,967.6333333333332,right,14.985014985015084
6,bus,1001.0,right,14.985014985014931
6,bus,1034.3666666666666,right,33.50751215034661
6,bus,1067.7333333333331,right,29.97002997003007
6,bus,1101.1,right,33.50751215034638
6,bus,1134.4666666666667,right,21.19201142417218
6,bus,1167.8333333333333,down,42.38402284834465
6,bus,1201.2,right,33.50751215034638
6,bus,1234.5666666666668,right,14.985014985014931
6,bus,1267.9333333333334,right,14.985014985015034
6,bus,1301.3000000000002,down,21.19201142417218
6,bus,1334.6666666666667,down,21.192011424172325
6,bus,1368.0333333333335,up,0.0
6,bus,1401.4,right,47.386778124401445
6,bus,1434.7666666666669,right,14.985014985014931
6,bus,1468.1333333333334,right,33.50751215034661
6,bus,1501.5,down,21.192011424172325
6,bus,1534.8666666666668,right,29.970029970029863
6,bus,1568.2333333333331,right,33.507512150346834
6,bus,1601.6,right,33.50751215034638
6,bus,1634.9666666666667,down,21.19201142417218
6,bus,1668.3333333333337,up,14.985014985014828
6,bus,1701.7,right,14.985014985015134
6,bus,1735.0666666666668,right,14.985014985014931
6,bus,1768.4333333333336,right,29.970029970029863
7,car,33.36666666666667,right,33.5075121503465
7,car,66.73333333333333,up,0.0
7,car,100.1,right,21.192011424172257
7,car,133.46666666666667,down,14.985014985014981
7,car,166.83333333333334,right,14.985014985014981
7,car,200.2,up,0.0
7,car,233.56666666666663,up,29.970029970029987
7,car,266.93333333333334,down,33.507512150346464
7,car,300.3,up,0.0
7,car,333.6666666666667,right,29.970029970029962
7,car,367.03333333333336,right,21.19201142417225
7,car,400.4,right,33.50751215034656
7,car,433.7666666666667,up,29.970029970029913
7,car,467.1333333333333,right,14.985014985015008
7,car,500.50000000000006,right,33.507512150346436
7,car,533.8666666666667,right,14.985014985015008
7,car,567.2333333333333,up,14.985014985014981
7,car,600.6,right,29.970029970029962
7,car,633.9666666666667,up,0.0
7,car,667.3333333333334,right,14.985014985014981
7,car,700.7,right,29.970029970029962
7,car,734.0666666666667,down,14.985014985014981
7,car,767.4333333333334,right,29.970029970029962
7,car,800.8000000000001,up,14.985014985014981
7,car,834.1666666666667,right,14.985014985014981
7,car,867.5333333333334,up,0.0
7,car,900.9,up,14.985014985015034
7,car,934.2666666666668,up,0.0
7,car,967.6333333333332,up,29.97002997003017
7,car,1001.0,right,14.985014985014931
7,car,1034.3666666666666,down,14.985014985015034
7,car,1067.7333333333331,up,0.0
7,car,1101.1,up,0.0
7,car,1134.4666666666667,down,14.985014985014931
7,car,1167.8333333333333,up,0.0
7,car,1201.2,up,0.0
7,car,1234.5666666666668,up,14.985014985014931
7,car,1267.9333333333334,right,14.985014985015034
7,car,1301.3000000000002,up,14.985014985014931
7,car,1334.6666666666667,up,0.0
7,car,1368.0333333333335,down,14.985014985014931
7,car,1401.4,up,0.0
7,car,1434.7666666666669,right,14.985014985014931
7,car,1468.1333333333334,up,0.0
7,car,1501.5,up,42.38402284834465
7,car,1534.8666666666668,up,14.985014985014931
7,car,1568.2333333333331,down,21.192011424172463
7,car,1601.6,down,14.985014985014931
7,car,1634.9666666666667,up,0.0
7,car,1668.3333333333337,up,0.0
7,car,1701.7,up,0.0
7,car,1735.0666666666668,up,0.0
7,car,1768.4333333333336,down,14.985014985014931
8,car,33.36666666666667,right,14.985014985014983
8,car,66.73333333333333,down,33.5075121503465
8,car,100.1,right,14.985014985014987
8,car,133.46666666666667,right,33.50751215034649
8,car,166.83333333333334,right,14.985014985014981
8,car,200.2,down,14.985014985014994
8,car,233.56666666666663,up,0.0
8,car,266.93333333333334,right,59.940059940059875
8,car,300.3,right,47.386778124401275
8,car,333.6666666666667,right,21.19201142417225
8,car,367.03333333333336,down,14.985014985014981
8,car,400.4,up,33.50751215034656
8,car,433.7666666666667,up,33.507512150346436
8,car,467.1333333333333,right,47.38677812440137
8,car,500.50000000000006,right,44.95504495504487
8,car,533.8666666666667,down,21.19201142417229
8,car,567.2333333333333,down,14.985014985014981
8,car,600.6,down,14.985014985014981
8,car,633.9666666666667,up,14.985014985014981
8,car,667.3333333333334,right,21.19201142417225
8,car,700.7,right,33.50751215034649
8,car,734.0666666666667,right,29.970029970029962
8,car,767.4333333333334,up,14.985014985014981
8,car,800.8000000000001,up,0.0
8,car,834.1666666666667,right,14.985014985014981
8,car,867.5333333333334,right,14.985014985014981
8,car,900.9,up,14.985014985015034
8,car,934.2666666666668,up,21.19201142417218
8,car,967.6333333333332,right,61.784799584680634
8,car,1001.0,down,14.985014985014931
8,car,1034.3666666666666,up,14.985014985015034
8,car,1067.7333333333331,down,14.985014985015034
8,car,1101.1,up,0.0
8,car,1134.4666666666667,right,14.985014985014931
8,car,1167.8333333333333,right,14.985014985015034
8,car,1201.2,up,0.0
8,car,1234.5666666666668,up,14.985014985014931
8,car,1267.9333333333334,up,0.0
8,car,1301.3000000000002,up,0.0
8,car,1334.6666666666667,up,14.985014985015034
8,car,1368.0333333333335,up,0.0
8,car,1401.4,up,0.0
8,car,1434.7666666666669,up,0.0
8,car,1468.1333333333334,right,14.985014985015034
8,car,1501.5,up,29.97002997003007
8,car,1534.8666666666668,down,14.985014985014931
8,car,1568.2333333333331,down,21.192011424172463
8,car,1601.6,up,0.0
8,car,1634.9666666666667,down,14.985014985014931
8,car,1668.3333333333337,up,14.985014985014828
8,car,1701.7,up,14.985014985015134
8,car,1735.0666666666668,up,14.985014985014931
8,car,1768.4333333333336,up,14.985014985014931
9,car,33.36666666666667,up,47.38677812440129
9,car,66.73333333333333,right,91.15028766680648
9,car,100.1,right,152.81776764014342
9,car,133.46666666666667,up,76.40888382007168
9,car,166.83333333333334,right,104.89510489510486
9,car,200.2,right,105.96005712086132
9,car,233.56666666666663,up,120.81305317130699
9,car,266.93333333333334,up,104.89510489510478
9,car,300.3,up,80.69677533168584
9,car,333.6666666666667,right,47.386778124401275
9,car,367.03333333333336,right,555.254964445022
9,car,400.4,right,167.53756075173277
9,car,900.9,right,16.983016983016984
9,car,934.2666666666668,up,0.0
10,truck,33.36666666666667,right,33.5075121503465
10,truck,66.73333333333333,up,0.0
10,truck,100.1,up,14.985014985014987
10,truck,133.46666666666667,right,14.985014985014981
10,truck,166.83333333333334,down,14.985014985014981
11,car,33.36666666666667,up,14.985014985014983
11,car,66.73333333333333,up,42.38402284834451
11,car,100.1,up,29.970029970029973
11,car,133.46666666666667,right,74.92507492507491
11,car,166.83333333333334,up,44.95504495504494
11,car,200.2,right,61.784799584680265
11,car,233.56666666666663,down,14.985014985014994
11,car,266.93333333333334,up,47.38677812440124
11,car,300.3,right,33.50751215034649
11,car,333.6666666666667,up,33.50751215034649
11,car,367.03333333333336,right,91.15028766680646
11,car,400.4,right,61.78479958468033
11,car,433.7666666666667,right,44.95504495504487
11,car,467.1333333333333,up,0.0
11,car,500.50000000000006,up,47.3867781244012
11,car,533.8666666666667,right,47.38677812440137
11,car,567.2333333333333,right,47.386778124401275
11,car,600.6,down,21.19201142417225
11,car,633.9666666666667,right,104.89510489510486
11,car,667.3333333333334,right,76.40888382007168
11,car,700.7,up,76.40888382007168
11,car,734.0666666666667,right,14.985014985014981
11,car,767.4333333333334,right,21.19201142417225
11,car,800.8000000000001,right,21.19201142417225
11,car,834.1666666666667,up,33.50751215034649
11,car,867.5333333333334,up,14.985014985014981
11,car,900.9,up,14.985014985015034
11,car,934.2666666666668,right,14.985014985014931
11,car,967.6333333333332,right,33.50751215034672
11,car,1001.0,right,29.970029970029863
11,car,1034.3666666666666,right,33.50751215034661
11,car,1067.7333333333331,up,14.985014985015034
11,car,1101.1,right,120.81305317130649
