timestamp_ms,track_id,class,x_min,y_min,x_max,y_max
967.6333333333333,74,car,1,1337,214,1728
967.6333333333333,76,car,645,1161,768,1267
967.6333333333333,83,car,404,910,451,950
967.6333333333333,16,car,646,1258,810,1455
967.6333333333333,80,bus,553,866,618,956
1001.0000000000001,1,car,841,1851,1078,1919
1001.0000000000001,2,car,3,1837,86,1919
1001.0000000000001,3,bus,585,953,721,1098
1001.0000000000001,4,car,272,1071,368,1167
1001.0000000000001,5,car,352,1285,518,1486
1001.0000000000001,7,car,711,1456,987,1809
1001.0000000000001,8,car,258,1469,523,1872
1001.0000000000001,11,car,414,1065,515,1174
1001.0000000000001,12,bus,0,1342,214,1726
1001.0000000000001,13,car,311,1012,391,1082
1001.0000000000001,14,car,466,1019,542,1101
1001.0000000000001,17,car,139,1156,308,1334
1001.0000000000001,31,car,364,943,428,1009
1001.0000000000001,34,person,559,1372,625,1494
1001.0000000000001,59,car,386,1160,510,1292
1001.0000000000001,65,person,546,1158,589,1235
1001.0000000000001,67,motorcycle,566,1443,620,1558
1001.0000000000001,74,car,1,1339,214,1728
1001.0000000000001,76,car,646,1159,768,1269
1001.0000000000001,83,car,404,910,452,950
1001.0000000000001,16,car,646,1259,810,1455
1001.0000000000001,80,bus,553,867,618,957
1034.3666666666666,1,car,841,1851,1078,1919
1034.3666666666666,2,car,3,1839,87,1919
1034.3666666666666,3,bus,585,953,721,1100
1034.3666666666666,4,car,273,1072,368,1168
1034.3666666666666,5,car,352,1285,518,1486
1034.3666666666666,7,car,710,1456,987,1809
1034.3666666666666,8,car,259,1469,523,1872
1034.3666666666666,11,car,415,1065,515,1176
1034.3666666666666,12,bus,0,1343,213,1727
1034.3666666666666,13,car,312,1011,391,1082
1034.3666666666666,14,car,466,1021,542,1103
1034.3666666666666,17,car,139,1155,308,1334
1034.3666666666666,31,car,361,945,427,1010
1034.3666666666666,34,person,564,1378,623,1483
1034.3666666666666,59,car,386,1160,510,1290
1034.3666666666666,65,person,546,1162,591,1237
1034.3666666666666,67,motorcycle,567,1452,620,1571
1034.3666666666666,74,car,1,1340,213,1728
1034.3666666666666,76,car,646,1159,769,1272
1034.3666666666666,83,car,404,910,454,951
1034.3666666666666,16,car,646,1259,810,1455
1034.3666666666666,80,bus,553,867,618,958
1067.7333333333333,1,car,841,1851,1078,1919
1067.7333333333333,2,car,3,1840,86,1919
1067.7333333333333,3,bus,586,953,721,1101
1067.7333333333333,4,car,272,1071,369,1168
1067.7333333333333,5,car,352,1285,518,1487
1067.7333333333333,7,car,711,1455,986,1810
1067.7333333333333,8,car,258,1469,523,1872
1067.7333333333333,11,car,415,1065,515,1175
1067.7333333333333,12,bus,0,1344,213,1728
1067.7333333333333,13,car,312,1011,391,1082
1067.7333333333333,14,car,466,1021,542,1102
1067.7333333333333,17,car,139,1154,308,1334
1067.7333333333333,31,car,360,946,427,1011
1067.7333333333333,34,person,565,1385,625,1505
1067.7333333333333,59,car,386,1160,509,1290
1067.7333333333333,65,person,547,1164,591,1237
1067.7333333333333,67,motorcycle,565,1461,623,1573
1067.7333333333333,74,car,1,1342,213,1730
1067.7333333333333,76,car,647,1158,768,1270
1067.7333333333333,83,car,402,910,454,952
1067.7333333333333,16,car,647,1259,809,1455
1067.7333333333333,80,bus,553,867,618,959
1101.1,1,car,841,1852,1078,1919
1101.1,2,car,3,1841,86,1919
1101.1,3,bus,585,953,721,1102
1101.1,4,car,273,1072,370,1168
1101.1,5,car,352,1285,518,1488
1101.1,7,car,710,1456,987,1809
1101.1,8,car,258,1469,523,1872
1101.1,11,car,415,1065,516,1183
1101.1,12,bus,0,1345,214,1729
1101.1,13,car,312,1011,391,1083
1101.1,14,car,466,1022,542,1102
1101.1,17,car,139,1154,308,1334
1101.1,31,car,362,947,428,1010
1101.1,34,person,563,1408,622,1519
1101.1,59,car,386,1159,509,1288
1101.1,65,person,548,1168,592,1244
1101.1,67,motorcycle,567,1474,625,1595
1101.1,74,car,1,1342,213,1731
1101.1,76,car,647,1158,768,1270
1101.1,83,car,401,910,453,952
1101.1,16,car,647,1259,809,1455
1101.1,80,bus,553,867,618,960
1134.4666666666667,1,car,841,1851,1078,1919
1134.4666666666667,2,car,1,1841,86,1919
1134.4666666666667,3,bus,585,953,722,1104
1134.4666666666667,4,car,273,1070,370,1168
1134.4666666666667,5,car,352,1285,518,1489
1134.4666666666667,7,car,709,1456,987,1809
1134.4666666666667,8,car,258,1470,523,1872
1134.4666666666667,11,car,415,1065,516,1186
1134.4666666666667,12,bus,1,1345,214,1730
1134.4666666666667,13,car,311,1011,392,1085
1134.4666666666667,14,car,467,1021,541,1095
1134.4666666666667,17,car,139,1153,308,1334
1134.4666666666667,31,car,364,947,427,1010
1134.4666666666667,34,person,563,1407,631,1534
1134.4666666666667,59,car,386,1159,509,1290
1134.4666666666667,65,person,549,1173,593,1255
1134.4666666666667,67,motorcycle,568,1484,628,1608
1134.4666666666667,74,car,1,1343,214,1732
1134.4666666666667,76,car,647,1158,769,1270
1134.4666666666667,83,car,400,910,452,953
1134.4666666666667,16,car,646,1260,810,1455
1134.4666666666667,80,bus,552,867,618,960
1134.4666666666667,101,bus,257,1466,523,1873
1167.8333333333333,1,car,839,1851,1078,1919
1167.8333333333333,2,car,2,1843,87,1919
1167.8333333333333,3,bus,585,953,722,1116
1167.8333333333333,4,car,272,1069,369,1167
1167.8333333333333,5,car,352,1285,518,1490
1167.8333333333333,7,car,708,1456,988,1809
1167.8333333333333,8,car,258,1471,523,1872
1167.8333333333333,11,car,415,1066,516,1189
1167.8333333333333,12,bus,0,1346,213,1731
1167.8333333333333,14,car,467,1021,540,1096
1167.8333333333333,17,car,140,1153,308,1335
1167.8333333333333,31,car,365,949,427,1011
1167.8333333333333,34,person,564,1413,634,1535
1167.8333333333333,59,car,386,1159,509,1287
1167.8333333333333,65,person,549,1177,594,1261
1167.8333333333333,67,motorcycle,567,1495,628,1619
1167.8333333333333,76,car,647,1158,769,1269
1167.8333333333333,83,car,400,910,452,954
1167.8333333333333,16,car,645,1261,810,1455
1167.8333333333333,101,bus,258,1467,522,1873
1201.2,1,car,838,1851,1078,1919
1201.2,2,car,3,1843,85,1919
1201.2,3,bus,585,953,722,1121
1201.2,4,car,272,1069,370,1167
1201.2,5,car,351,1285,518,1490
1201.2,7,car,708,1456,988,1809
1201.2,8,car,258,1471,523,1872
1201.2,11,car,415,1066,516,1194
1201.2,12,bus,1,1347,213,1732
1201.2,14,car,468,1021,539,1092
1201.2,17,car,140,1155,308,1335
1201.2,31,car,364,949,426,1012
1201.2,34,person,564,1424,635,1546
1201.2,59,car,386,1159,509,1286
1201.2,65,person,549,1181,595,1266
1201.2,67,motorcycle,565,1499,630,1629
1201.2,76,car,647,1158,768,1270
1201.2,83,car,400,910,451,954
1201.2,16,car,646,1260,810,1455
1201.2,101,bus,258,1467,523,1873
1234.5666666666668,1,car,839,1851,1078,1919
1234.5666666666668,2,car,3,1844,85,1919
1234.5666666666668,3,bus,585,953,722,1125
1234.5666666666668,4,car,272,1071,370,1167
1234.5666666666668,5,car,351,1285,518,1490
1234.5666666666668,7,car,708,1455,988,1809
1234.5666666666668,8,car,258,1470,523,1872
1234.5666666666668,11,car,414,1066,516,1193
1234.5666666666668,12,bus,1,1347,213,1732
1234.5666666666668,14,car,467,1023,541,1099
1234.5666666666668,17,car,140,1155,308,1335
1234.5666666666668,31,car,362,947,427,1013
1234.5666666666668,34,person,566,1435,637,1570
1234.5666666666668,59,car,386,1159,509,1286
1234.5666666666668,65,person,549,1185,596,1269
1234.5666666666668,67,motorcycle,568,1518,629,1626
1234.5666666666668,76,car,647,1158,768,1270
1234.5666666666668,83,car,401,909,453,954
1234.5666666666668,16,car,646,1260,810,1456
1234.5666666666668,101,bus,257,1467,523,1872
1267.9333333333334,1,car,840,1851,1078,1919
1267.9333333333334,2,car,4,1845,84,1919
1267.9333333333334,3,bus,585,953,722,1121
1267.9333333333334,4,car,272,1072,369,1167
1267.9333333333334,5,car,352,1285,519,1491
1267.9333333333334,7,car,708,1456,988,1809
1267.9333333333334,8,car,258,1470,523,1872
1267.9333333333334,11,car,414,1066,516,1194
1267.9333333333334,12,bus,1,1348,213,1733
1267.9333333333334,14,car,466,1024,542,1101
1267.9333333333334,17,car,140,1155,308,1335
1267.9333333333334,31,car,361,947,427,1013
1267.9333333333334,34,person,565,1442,642,1588
1267.9333333333334,59,car,386,1159,509,1287
1267.9333333333334,65,person,549,1189,597,1280
1267.9333333333334,67,motorcycle,569,1527,634,1656
1267.9333333333334,76,car,647,1158,768,1271
1267.9333333333334,83,car,401,908,453,953
1267.9333333333334,16,car,646,1260,810,1456
1267.9333333333334,101,bus,257,1467,523,1872
1301.3000000000002,1,car,842,1851,1078,1919
1301.3000000000002,2,car,1,1847,83,1919
1301.3000000000002,3,bus,586,953,722,1121
1301.3000000000002,4,car,272,1073,368,1167
1301.3000000000002,5,car,352,1285,518,1491
1301.3000000000002,7,car,709,1456,988,1809
1301.3000000000002,8,car,258,1470,523,1872
1301.3000000000002,11,car,415,1066,516,1199
1301.3000000000002,12,bus,1,1349,212,1733
1301.3000000000002,14,car,467,1024,542,1103
1301.3000000000002,17,car,140,1156,308,1335
1301.3000000000002,31,car,359,946,427,1014
1301.3000000000002,34,person,566,1452,643,1612
1301.3000000000002,59,car,386,1159,510,1289
1301.3000000000002,65,person,549,1195,597,1284
1301.3000000000002,67,motorcycle,569,1538,634,1670
1301.3000000000002,76,car,647,1160,769,1272
1301.3000000000002,83,car,401,909,454,952
1301.3000000000002,16,car,647,1260,810,1456
1301.3000000000002,101,bus,258,1467,523,1872
1334.6666666666667,1,car,843,1851,1078,1919
1334.6666666666667,2,car,0,1848,83,1919
1334.6666666666667,3,bus,586,953,722,1122
1334.6666666666667,4,car,272,1073,368,1167
1334.6666666666667,5,car,352,1285,518,1491
1334.6666666666667,7,car,709,1456,988,1809
1334.6666666666667,8,car,258,1470,524,1872
1334.6666666666667,11,car,414,1066,516,1203
1334.6666666666667,12,bus,1,1349,211,1734
1334.6666666666667,14,car,467,1024,542,1103
1334.6666666666667,17,car,140,1156,308,1335
1334.6666666666667,31,car,358,947,427,1015
1334.6666666666667,34,person,567,1457,644,1631
1334.6666666666667,59,car,386,1159,509,1291
1334.6666666666667,65,person,549,1200,598,1289
1334.6666666666667,67,motorcycle,570,1549,637,1690
1334.6666666666667,76,car,647,1160,769,1272
1334.6666666666667,83,car,401,910,454,952
1334.6666666666667,16,car,647,1260,809,1456
1334.6666666666667,101,bus,258,1468,524,1872
1368.0333333333335,1,car,843,1851,1078,1919
1368.0333333333335,2,car,0,1849,82,1918
1368.0333333333335,3,bus,586,953,722,1127
1368.0333333333335,4,car,272,1074,368,1167
1368.0333333333335,5,car,352,1285,518,1490
1368.0333333333335,7,car,710,1455,986,1810
1368.0333333333335,8,car,258,1470,524,1872
1368.0333333333335,11,car,414,1066,517,1204
1368.0333333333335,12,bus,1,1349,211,1734
1368.0333333333335,14,car,467,1024,542,1104
1368.0333333333335,17,car,141,1158,308,1335
1368.0333333333335,31,car,362,948,426,1015
1368.0333333333335,34,person,569,1471,646,1632
1368.0333333333335,59,car,385,1159,509,1294
1368.0333333333335,65,person,549,1205,598,1295
1368.0333333333335,67,motorcycle,573,1566,638,1712
1368.0333333333335,76,car,647,1158,769,1271
1368.0333333333335,83,car,400,910,453,954
1368.0333333333335,16,car,648,1260,809,1455
1368.0333333333335,101,bus,258,1467,524,1872
1401.4,1,car,843,1851,1078,1919
1401.4,2,car,0,1852,82,1919
1401.4,3,bus,586,953,722,1129
1401.4,4,car,271,1074,369,1167
1401.4,5,car,352,1285,517,1491
1401.4,7,car,710,1455,986,1810
1401.4,8,car,258,1470,524,1872
1401.4,11,car,414,1066,517,1204
1401.4,12,bus,0,1350,211,1736
1401.4,14,car,467,1024,542,1104
1401.4,17,car,141,1157,308,1335
1401.4,31,car,364,948,426,1015
1401.4,34,person,569,1484,649,1661
1401.4,59,car,385,1159,510,1295
1401.4,65,person,549,1209,598,1299
1401.4,67,motorcycle,574,1575,640,1734
1401.4,76,car,648,1158,769,1271
1401.4,83,car,398,910,454,956
1401.4,16,car,647,1260,809,1455
1401.4,101,bus,258,1468,524,1872
1434.7666666666667,1,car,843,1851,1078,1919
1434.7666666666667,2,car,0,1852,82,1919
1434.7666666666667,3,bus,585,953,722,1124
1434.7666666666667,4,car,272,1073,369,1167
1434.7666666666667,5,car,351,1286,518,1492
1434.7666666666667,7,car,711,1455,985,1811
1434.7666666666667,8,car,258,1470,524,1872
1434.7666666666667,11,car,414,1065,517,1200
1434.7666666666667,12,bus,0,1349,211,1738
1434.7666666666667,14,car,467,1024,542,1104
1434.7666666666667,17,car,141,1154,309,1336
1434.7666666666667,31,car,364,949,426,1015
1434.7666666666667,34,person,571,1496,649,1679
1434.7666666666667,59,car,385,1159,510,1299
1434.7666666666667,65,person,548,1214,599,1309
1434.7666666666667,67,motorcycle,575,1586,642,1746
1434.7666666666667,76,car,648,1158,769,1269
1434.7666666666667,83,car,397,910,453,957
1434.7666666666667,16,car,647,1259,810,1455
1434.7666666666667,101,bus,258,1467,524,1872
1434.7666666666667,120,person,548,1214,600,1350
1468.1333333333334,1,car,843,1851,1078,1919
1468.1333333333334,2,car,0,1854,81,1919
1468.1333333333334,3,bus,585,954,722,1122
1468.1333333333334,4,car,272,1072,369,1167
1468.1333333333334,5,car,351,1287,518,1492
1468.1333333333334,7,car,711,1455,985,1811
1468.1333333333334,8,car,258,1471,524,1872
1468.1333333333334,11,car,414,1065,517,1197
1468.1333333333334,12,bus,1,1349,211,1740
1468.1333333333334,14,car,467,1024,542,1103
1468.1333333333334,17,car,140,1153,309,1336
1468.1333333333334,31,car,361,951,427,1015
1468.1333333333334,34,person,572,1514,645,1675
1468.1333333333334,59,car,385,1159,511,1299
1468.1333333333334,65,person,548,1218,600,1313
1468.1333333333334,67,motorcycle,578,1603,644,1762
1468.1333333333334,76,car,647,1158,769,1269
1468.1333333333334,83,car,396,911,450,958
1468.1333333333334,16,car,647,1259,810,1455
1468.1333333333334,101,bus,258,1467,524,1872
1468.1333333333334,120,person,547,1235,602,1355
1501.5,1,car,843,1851,1078,1919
1501.5,2,car,0,1855,81,1919
1501.5,3,bus,585,954,722,1120
1501.5,4,car,272,1072,369,1167
1501.5,5,car,351,1287,519,1492
1501.5,7,car,711,1455,987,1809
1501.5,8,car,258,1470,524,1871
1501.5,11,car,414,1065,517,1197
1501.5,12,bus,1,1349,210,1741
1501.5,14,car,468,1023,542,1103
1501.5,17,car,140,1151,310,1336
1501.5,31,car,361,950,426,1015
1501.5,34,person,574,1525,652,1680
1501.5,59,car,385,1159,511,1298
1501.5,65,person,548,1225,601,1319
1501.5,67,motorcycle,581,1619,646,1775
1501.5,76,car,647,1157,769,1268
1501.5,83,car,399,911,449,957
1501.5,16,car,648,1260,810,1455
1501.5,101,bus,258,1467,523,1872
1501.5,120,person,547,1231,601,1365
1501.5,124,person,542,1111,575,1178
1534.8666666666668,1,car,844,1852,1078,1919
1534.8666666666668,2,car,0,1856,81,1919
1534.8666666666668,3,bus,585,954,722,1122
1534.8666666666668,4,car,272,1071,370,1167
1534.8666666666668,5,car,352,1287,518,1493
1534.8666666666668,7,car,711,1455,988,1809
1534.8666666666668,8,car,258,1470,523,1871
1534.8666666666668,11,car,414,1065,517,1189
1534.8666666666668,12,bus,1,1350,210,1742
1534.8666666666668,14,car,468,1024,542,1103
1534.8666666666668,17,car,140,1150,310,1336
1534.8666666666668,31,car,362,951,426,1016
1534.8666666666668,34,person,573,1535,657,1687
1534.8666666666668,59,car,385,1159,511,1300
1534.8666666666668,65,person,547,1232,601,1327
1534.8666666666668,67,motorcycle,578,1626,654,1789
1534.8666666666668,76,car,647,1157,769,1268
1534.8666666666668,83,car,400,912,447,958
1534.8666666666668,16,car,648,1260,810,1455
1534.8666666666668,101,bus,258,1468,523,1872
1534.8666666666668,120,person,547,1237,603,1378
1534.8666666666668,124,person,542,1111,575,1179
1568.2333333333333,1,car,844,1852,1078,1919
1568.2333333333333,2,car,0,1857,80,1919
1568.2333333333333,3,bus,585,954,722,1116
1568.2333333333333,4,car,272,1071,370,1167
1568.2333333333333,5,car,351,1286,518,1493
1568.2333333333333,7,car,711,1455,987,1810
1568.2333333333333,8,car,258,1470,522,1872
1568.2333333333333,11,car,414,1065,517,1192
1568.2333333333333,12,bus,0,1351,210,1743
1568.2333333333333,14,car,468,1025,542,1103
1568.2333333333333,17,car,141,1150,309,1336
1568.2333333333333,31,car,364,952,426,1018
1568.2333333333333,34,person,576,1549,657,1725
1568.2333333333333,59,car,385,1159,511,1303
1568.2333333333333,65,person,547,1235,601,1343
1568.2333333333333,67,motorcycle,585,1649,652,1811
1568.2333333333333,76,car,647,1157,769,1268
1568.2333333333333,83,car,401,910,450,955
1568.2333333333333,16,car,647,1259,810,1455
1568.2333333333333,101,bus,258,1468,522,1872
1568.2333333333333,120,person,547,1238,604,1386
1568.2333333333333,124,person,543,1116,574,1180
1568.2333333333333,126,car,1,1349,209,1747
1601.6000000000001,1,car,843,1851,1078,1919
1601.6000000000001,2,car,0,1858,80,1919
1601.6000000000001,3,bus,585,954,722,1109
1601.6000000000001,4,car,272,1072,370,1167
1601.6000000000001,5,car,351,1287,518,1493
1601.6000000000001,7,car,711,1455,986,1810
1601.6000000000001,8,car,258,1470,522,1872
1601.6000000000001,11,car,414,1065,518,1197
1601.6000000000001,12,bus,0,1352,209,1744
1601.6000000000001,14,car,468,1025,541,1102
1601.6000000000001,17,car,141,1149,310,1336
1601.6000000000001,31,car,364,951,428,1018
1601.6000000000001,34,person,580,1575,661,1747
1601.6000000000001,59,car,385,1159,511,1306
1601.6000000000001,65,person,548,1242,601,1349
1601.6000000000001,67,person,592,1673,651,1833
1601.6000000000001,76,car,647,1157,769,1269
1601.6000000000001,83,car,400,910,449,958
1601.6000000000001,16,car,647,1259,810,1454
1601.6000000000001,101,bus,259,1468,522,1872
1601.6000000000001,120,person,548,1243,605,1397
1601.6000000000001,124,person,543,1119,574,1184
1601.6000000000001,126,car,1,1351,209,1748
1634.9666666666667,1,car,844,1852,1078,1919
1634.9666666666667,2,car,0,1860,81,1919
1634.9666666666667,3,bus,584,953,722,1106
1634.9666666666667,4,car,272,1072,370,1167
1634.9666666666667,5,car,352,1286,517,1493
1634.9666666666667,7,car,711,1455,986,1810
1634.9666666666667,8,car,258,1470,521,1872
1634.9666666666667,11,car,414,1065,517,1200
1634.9666666666667,12,bus,0,1352,208,1745
1634.9666666666667,14,car,468,1025,541,1102
1634.9666666666667,17,car,141,1148,309,1336
1634.9666666666667,31,car,363,952,428,1018
1634.9666666666667,34,person,582,1584,664,1721
1634.9666666666667,59,car,385,1159,510,1305
1634.9666666666667,65,person,548,1250,603,1355
1634.9666666666667,67,person,595,1684,651,1858
1634.9666666666667,76,car,647,1157,769,1269
1634.9666666666667,83,car,399,910,448,961
1634.9666666666667,16,car,647,1260,810,1455
1634.9666666666667,101,bus,259,1468,522,1873
1634.9666666666667,120,person,547,1251,608,1403
1634.9666666666667,124,person,543,1121,574,1189
1634.9666666666667,126,car,2,1351,208,1750
1668.3333333333335,1,car,844,1852,1078,1919
1668.3333333333335,2,car,0,1862,81,1919
1668.3333333333335,3,bus,584,953,722,1107
1668.3333333333335,4,car,272,1073,370,1167
1668.3333333333335,5,car,352,1286,517,1493
1668.3333333333335,7,car,711,1455,986,1810
1668.3333333333335,8,car,258,1470,522,1872
1668.3333333333335,11,car,414,1065,517,1203
1668.3333333333335,12,bus,0,1351,209,1746
1668.3333333333335,14,car,468,1024,541,1102
1668.3333333333335,17,car,141,1148,310,1336
1668.3333333333335,31,car,362,952,428,1018
1668.3333333333335,34,person,583,1595,668,1758
1668.3333333333335,59,car,385,1159,510,1309
1668.3333333333335,65,person,548,1257,603,1363
1668.3333333333335,67,person,599,1712,653,1875
1668.3333333333335,76,car,647,1156,769,1269
1668.3333333333335,83,car,398,911,449,962
1668.3333333333335,16,car,647,1261,810,1455
1668.3333333333335,101,bus,259,1468,522,1873
1668.3333333333335,120,person,547,1257,606,1408
1668.3333333333335,124,person,542,1124,575,1191
1668.3333333333335,126,car,1,1350,208,1750
1701.7,1,car,843,1851,1078,1919
1701.7,2,car,0,1863,81,1918
1701.7,3,bus,584,953,721,1100
1701.7,4,car,272,1073,370,1167
1701.7,5,car,352,1285,517,1492
1701.7,7,car,711,1455,986,1810
1701.7,8,car,258,1469,522,1872
1701.7,11,car,414,1065,517,1203
1701.7,12,bus,0,1351,209,1747
1701.7,14,car,468,1024,541,1102
1701.7,17,car,140,1147,310,1336
1701.7,31,car,361,952,428,1017
1701.7,34,person,586,1608,671,1783
1701.7,59,car,385,1159,510,1308
1701.7,65,person,547,1261,604,1372
1701.7,67,person,606,1726,657,1889
1701.7,76,car,648,1157,769,1268
1701.7,83,car,398,909,450,959
1701.7,16,car,647,1260,810,1454
1701.7,101,bus,258,1467,523,1873
1701.7,120,person,546,1261,606,1418
1701.7,124,person,543,1126,576,1198
1701.7,126,car,1,1349,208,1750
1701.7,128,person,548,1305,608,1428
1701.7,129,car,413,1067,514,1166
1735.0666666666668,1,car,843,1851,1078,1919
1735.0666666666668,2,car,0,1865,80,1919
1735.0666666666668,3,bus,584,952,721,1098
1735.0666666666668,4,car,272,1073,371,1167
1735.0666666666668,5,car,352,1284,517,1492
1735.0666666666668,7,car,711,1455,986,1810
1735.0666666666668,8,car,258,1469,523,1872
1735.0666666666668,11,car,414,1066,518,1199
1735.0666666666668,12,bus,0,1351,209,1748
1735.0666666666668,14,car,468,1023,540,1093
1735.0666666666668,17,car,140,1148,310,1337
1735.0666666666668,31,car,361,951,426,1018
1735.0666666666668,34,person,584,1623,673,1824
1735.0666666666668,59,car,386,1159,510,1307
1735.0666666666668,65,person,547,1267,605,1379
1735.0666666666668,67,person,608,1743,659,1895
1735.0666666666668,76,car,648,1158,769,1268
1735.0666666666668,83,car,398,909,448,953
1735.0666666666668,16,car,648,1260,810,1454
1735.0666666666668,101,bus,258,1466,523,1873
1735.0666666666668,120,person,546,1266,608,1426
1735.0666666666668,124,person,543,1124,577,1199
1735.0666666666668,126,car,1,1349,208,1751
1735.0666666666668,128,motorcycle,547,1295,607,1435
1768.4333333333336,1,car,842,1851,1078,1919
1768.4333333333336,2,car,0,1865,79,1918
1768.4333333333336,3,bus,584,953,721,1096
1768.4333333333336,4,car,272,1068,372,1167
1768.4333333333336,5,car,352,1283,517,1492
1768.4333333333336,7,car,711,1455,985,1810
1768.4333333333336,8,car,258,1468,523,1872
1768.4333333333336,11,car,414,1066,518,1195
1768.4333333333336,12,bus,0,1351,209,1750
1768.4333333333336,14,car,468,1023,540,1092
1768.4333333333336,17,car,140,1148,310,1337
1768.4333333333336,31,car,361,951,425,1019
1768.4333333333336,34,person,586,1639,673,1838
1768.4333333333336,59,car,386,1159,510,1305
1768.4333333333336,65,person,547,1275,606,1385
1768.4333333333336,67,person,610,1772,663,1916
1768.4333333333336,76,car,648,1158,769,1268
1768.4333333333336,83,car,399,908,448,951
1768.4333333333336,16,car,648,1260,810,1454
1768.4333333333336,120,person,547,1275,609,1426
1768.4333333333336,124,person,543,1126,577,1201
1768.4333333333336,126,car,0,1350,208,1752
1768.4333333333336,128,motorcycle,547,1301,606,1441
1801.8000000000002,1,car,842,1850,1078,1919
1801.8000000000002,2,car,0,1867,78,1919
1801.8000000000002,3,bus,584,953,720,1095
1801.8000000000002,4,car,272,1063,373,1167
1801.8000000000002,5,car,352,1283,517,1491
1801.8000000000002,7,car,711,1455,985,1810
1801.8000000000002,8,car,258,1468,524,1872
1801.8000000000002,11,car,414,1066,518,1192
1801.8000000000002,12,bus,0,1353,209,1751
1801.8000000000002,14,car,468,1023,540,1091
1801.8000000000002,17,car,140,1147,309,1337
1801.8000000000002,31,car,361,952,425,1020
1801.8000000000002,34,person,584,1656,683,1873
1801.8000000000002,59,car,387,1159,510,1301
1801.8000000000002,65,person,548,1281,608,1393
1801.8000000000002,67,person,612,1797,665,1920
1801.8000000000002,76,car,648,1157,769,1268
1801.8000000000002,83,car,398,908,447,954
1801.8000000000002,16,car,649,1261,809,1453
1801.8000000000002,120,person,548,1281,610,1444
1801.8000000000002,124,person,543,1130,577,1202
1801.8000000000002,126,car,1,1351,207,1753
1835.1666666666667,1,car,843,1850,1078,1919
1835.1666666666667,2,car,0,1868,77,1919
1835.1666666666667,3,bus,584,953,720,1095
1835.1666666666667,4,car,272,1058,374,1167
1835.1666666666667,5,car,352,1283,517,1491
1835.1666666666667,7,car,711,1455,985,1810
1835.1666666666667,8,car,258,1468,524,1872
1835.1666666666667,11,car,414,1066,519,1192
1835.1666666666667,12,bus,0,1355,209,1753
1835.1666666666667,14,car,468,1022,541,1096
1835.1666666666667,17,car,140,1147,309,1337
1835.1666666666667,31,car,360,953,425,1022
1835.1666666666667,34,person,586,1674,691,1906
1835.1666666666667,59,car,387,1159,510,1299
1835.1666666666667,65,person,548,1286,606,1402
1835.1666666666667,67,person,613,1819,670,1920
1835.1666666666667,76,car,647,1158,769,1267
1835.1666666666667,83,car,398,908,446,957
1835.1666666666667,16,car,649,1261,809,1453
1835.1666666666667,120,person,548,1286,610,1442
1835.1666666666667,124,person,543,1134,577,1204
1835.1666666666667,126,car,1,1353,207,1754
1868.5333333333333,1,car,844,1850,1078,1919
1868.5333333333333,2,car,0,1869,75,1919
1868.5333333333333,3,bus,584,953,721,1095
1868.5333333333333,4,car,272,1056,374,1167
